package,component,fname,dep_type
tidybayes,stat,stat_dist_lineribbon,imports or depends
tidybayes,stat,stat_dist_pointinterval,imports or depends
tidybayes,stat,stat_dist_pointintervalh,imports or depends
tidybayes,stat,stat_dist_slab,imports or depends
tidybayes,stat,stat_dist_slabh,imports or depends
tidybayes,stat,stat_dist_slabinterval,imports or depends
tidybayes,stat,stat_dots,imports or depends
tidybayes,stat,stat_dotsh,imports or depends
tidybayes,stat,stat_dotsinterval,imports or depends
tidybayes,stat,stat_dotsintervalh,imports or depends
tidybayes,stat,stat_eye,imports or depends
tidybayes,stat,stat_eyeh,imports or depends
tidybayes,stat,stat_gradientinterval,imports or depends
tidybayes,stat,stat_gradientintervalh,imports or depends
tidybayes,stat,stat_halfeye,imports or depends
tidybayes,stat,stat_halfeyeh,imports or depends
tidybayes,stat,stat_histinterval,imports or depends
tidybayes,stat,stat_histintervalh,imports or depends
tidybayes,stat,stat_interval,imports or depends
tidybayes,stat,stat_intervalh,imports or depends
tidybayes,stat,stat_lineribbon,imports or depends
tidybayes,stat,stat_pointinterval,imports or depends
tidybayes,stat,stat_pointintervalh,imports or depends
tidybayes,stat,stat_sample_slabinterval,imports or depends
tidybayes,stat,stat_slab,imports or depends
tidybayes,stat,stat_slabh,imports or depends
tidybayes,stat,stat_slabinterval,imports or depends
tidybayes,scale,scale_interval_alpha_continuous,imports or depends
tidybayes,scale,scale_interval_alpha_discrete,imports or depends
tidybayes,scale,scale_interval_color_continuous,imports or depends
tidybayes,scale,scale_interval_color_discrete,imports or depends
tidybayes,scale,scale_interval_colour_continuous,imports or depends
tidybayes,scale,scale_interval_colour_discrete,imports or depends
tidybayes,scale,scale_interval_linetype_continuous,imports or depends
tidybayes,scale,scale_interval_linetype_discrete,imports or depends
tidybayes,scale,scale_interval_size_continuous,imports or depends
tidybayes,scale,scale_interval_size_discrete,imports or depends
tidybayes,scale,scale_point_alpha_continuous,imports or depends
tidybayes,scale,scale_point_alpha_discrete,imports or depends
tidybayes,scale,scale_point_color_continuous,imports or depends
tidybayes,scale,scale_point_color_discrete,imports or depends
tidybayes,scale,scale_point_colour_continuous,imports or depends
tidybayes,scale,scale_point_colour_discrete,imports or depends
tidybayes,scale,scale_point_fill_continuous,imports or depends
tidybayes,scale,scale_point_fill_discrete,imports or depends
tidybayes,scale,scale_point_size_continuous,imports or depends
tidybayes,scale,scale_point_size_discrete,imports or depends
tidybayes,scale,scale_slab_alpha_continuous,imports or depends
tidybayes,scale,scale_slab_alpha_discrete,imports or depends
tidybayes,scale,scale_slab_color_continuous,imports or depends
tidybayes,scale,scale_slab_color_discrete,imports or depends
tidybayes,scale,scale_slab_colour_continuous,imports or depends
tidybayes,scale,scale_slab_colour_discrete,imports or depends
tidybayes,scale,scale_slab_fill_continuous,imports or depends
tidybayes,scale,scale_slab_fill_discrete,imports or depends
tidybayes,scale,scale_slab_linetype_continuous,imports or depends
tidybayes,scale,scale_slab_linetype_discrete,imports or depends
tidybayes,scale,scale_slab_shape_continuous,imports or depends
tidybayes,scale,scale_slab_shape_discrete,imports or depends
tidybayes,scale,scale_slab_size_continuous,imports or depends
tidybayes,scale,scale_slab_size_discrete,imports or depends
tidybayes,facet,facet_title_left_horizontal,imports or depends
tidybayes,facet,facet_title_right_horizontal,imports or depends
tidybayes,theme,theme_ggdist,imports or depends
tidybayes,theme,theme_tidybayes,imports or depends
tidybayes,guide,guide_colorbar2,imports or depends
tidybayes,guide,guide_colourbar2,imports or depends
tidyBdE,scale,scale_color_bde_c,imports or depends
tidyBdE,scale,scale_color_bde_d,imports or depends
tidyBdE,scale,scale_colour_bde_c,imports or depends
tidyBdE,scale,scale_colour_bde_d,imports or depends
tidyBdE,scale,scale_fill_bde_c,imports or depends
tidyBdE,scale,scale_fill_bde_d,imports or depends
tidyBdE,theme,theme_tidybde,imports or depends
tidydr,theme,theme_dr,imports or depends
tidydr,theme,theme_noaxis,imports or depends
tidypaleo,geom,geom_area_exaggerate,imports or depends
tidypaleo,geom,geom_areah,imports or depends
tidypaleo,geom,geom_areah_exaggerate,imports or depends
tidypaleo,geom,geom_col_segs,imports or depends
tidypaleo,geom,geom_col_segsh,imports or depends
tidypaleo,geom,geom_colh,imports or depends
tidypaleo,geom,geom_line_exaggerate,imports or depends
tidypaleo,geom,geom_lineh,imports or depends
tidypaleo,geom,geom_lineh_exaggerate,imports or depends
tidypaleo,geom,geom_point_exaggerate,imports or depends
tidypaleo,geom,geom_ribbonh,imports or depends
tidypaleo,stat,stat_nested_hclust,imports or depends
tidypaleo,scale,scale_x_abundance,imports or depends
tidypaleo,scale,scale_x_age_depth,imports or depends
tidypaleo,scale,scale_x_depth_age,imports or depends
tidypaleo,scale,scale_y_abundance,imports or depends
tidypaleo,scale,scale_y_age_depth,imports or depends
tidypaleo,scale,scale_y_depth_age,imports or depends
tidypaleo,facet,facet_abundance,imports or depends
tidypaleo,facet,facet_abundanceh,imports or depends
tidypaleo,facet,facet_geochem_grid,imports or depends
tidypaleo,facet,facet_geochem_gridh,imports or depends
tidypaleo,facet,facet_geochem_wrap,imports or depends
tidypaleo,facet,facet_geochem_wraph,imports or depends
tidypaleo,theme,theme_paleo,imports or depends
tidypaleo,position,position_dodge2v,imports or depends
tidypaleo,position,position_dodgev,imports or depends
tidypaleo,position,position_fillv,imports or depends
tidypaleo,position,position_stackv,imports or depends
tidyplots,theme,theme_ggplot2,imports or depends
tidyplots,theme,theme_minimal_x,imports or depends
tidyplots,theme,theme_minimal_xy,imports or depends
tidyplots,theme,theme_minimal_y,imports or depends
tidyplots,theme,theme_tidyplot,imports or depends
tidypopgen,scale,scale_fill_distruct,imports or depends
tidypopgen,theme,theme_distruct,imports or depends
tidyquant,geom,geom_barchart,imports or depends
tidyquant,geom,geom_bbands,imports or depends
tidyquant,geom,geom_bbands_,imports or depends
tidyquant,geom,geom_candlestick,imports or depends
tidyquant,geom,geom_ma,imports or depends
tidyquant,geom,geom_ma_,imports or depends
tidyquant,scale,scale_color_tq,imports or depends
tidyquant,scale,scale_colour_tq,imports or depends
tidyquant,scale,scale_fill_tq,imports or depends
tidyquant,coord,coord_x_date,imports or depends
tidyquant,coord,coord_x_datetime,imports or depends
tidyquant,theme,theme_tq,imports or depends
tidyquant,theme,theme_tq_dark,imports or depends
tidyquant,theme,theme_tq_green,imports or depends
tidysdm,geom,geom_split_violin,imports or depends
tidyterra,geom,geom_spatraster,imports or depends
tidyterra,geom,geom_spatraster_contour,imports or depends
tidyterra,geom,geom_spatraster_contour_filled,imports or depends
tidyterra,geom,geom_spatraster_contour_text,imports or depends
tidyterra,geom,geom_spatraster_rgb,imports or depends
tidyterra,geom,geom_spatvector,imports or depends
tidyterra,geom,geom_spatvector_label,imports or depends
tidyterra,geom,geom_spatvector_text,imports or depends
tidyterra,stat,stat_spat_coordinates,imports or depends
tidyterra,stat,stat_spatraster,imports or depends
tidyterra,stat,stat_spatvector,imports or depends
tidyterra,scale,scale_color_coltab,imports or depends
tidyterra,scale,scale_color_cross_blended_b,imports or depends
tidyterra,scale,scale_color_cross_blended_c,imports or depends
tidyterra,scale,scale_color_cross_blended_d,imports or depends
tidyterra,scale,scale_color_cross_blended_tint_b,imports or depends
tidyterra,scale,scale_color_cross_blended_tint_c,imports or depends
tidyterra,scale,scale_color_cross_blended_tint_d,imports or depends
tidyterra,scale,scale_color_grass_b,imports or depends
tidyterra,scale,scale_color_grass_c,imports or depends
tidyterra,scale,scale_color_grass_d,imports or depends
tidyterra,scale,scale_color_hypso_b,imports or depends
tidyterra,scale,scale_color_hypso_c,imports or depends
tidyterra,scale,scale_color_hypso_d,imports or depends
tidyterra,scale,scale_color_hypso_tint_b,imports or depends
tidyterra,scale,scale_color_hypso_tint_c,imports or depends
tidyterra,scale,scale_color_hypso_tint_d,imports or depends
tidyterra,scale,scale_color_princess_b,imports or depends
tidyterra,scale,scale_color_princess_c,imports or depends
tidyterra,scale,scale_color_princess_d,imports or depends
tidyterra,scale,scale_color_terrain_b,imports or depends
tidyterra,scale,scale_color_terrain_c,imports or depends
tidyterra,scale,scale_color_terrain_d,imports or depends
tidyterra,scale,scale_color_whitebox_b,imports or depends
tidyterra,scale,scale_color_whitebox_c,imports or depends
tidyterra,scale,scale_color_whitebox_d,imports or depends
tidyterra,scale,scale_color_wiki_b,imports or depends
tidyterra,scale,scale_color_wiki_c,imports or depends
tidyterra,scale,scale_color_wiki_d,imports or depends
tidyterra,scale,scale_colour_coltab,imports or depends
tidyterra,scale,scale_colour_cross_blended_b,imports or depends
tidyterra,scale,scale_colour_cross_blended_c,imports or depends
tidyterra,scale,scale_colour_cross_blended_d,imports or depends
tidyterra,scale,scale_colour_cross_blended_tint_b,imports or depends
tidyterra,scale,scale_colour_cross_blended_tint_c,imports or depends
tidyterra,scale,scale_colour_cross_blended_tint_d,imports or depends
tidyterra,scale,scale_colour_grass_b,imports or depends
tidyterra,scale,scale_colour_grass_c,imports or depends
tidyterra,scale,scale_colour_grass_d,imports or depends
tidyterra,scale,scale_colour_hypso_b,imports or depends
tidyterra,scale,scale_colour_hypso_c,imports or depends
tidyterra,scale,scale_colour_hypso_d,imports or depends
tidyterra,scale,scale_colour_hypso_tint_b,imports or depends
tidyterra,scale,scale_colour_hypso_tint_c,imports or depends
tidyterra,scale,scale_colour_hypso_tint_d,imports or depends
tidyterra,scale,scale_colour_princess_b,imports or depends
tidyterra,scale,scale_colour_princess_c,imports or depends
tidyterra,scale,scale_colour_princess_d,imports or depends
tidyterra,scale,scale_colour_terrain_b,imports or depends
tidyterra,scale,scale_colour_terrain_c,imports or depends
tidyterra,scale,scale_colour_terrain_d,imports or depends
tidyterra,scale,scale_colour_whitebox_b,imports or depends
tidyterra,scale,scale_colour_whitebox_c,imports or depends
tidyterra,scale,scale_colour_whitebox_d,imports or depends
tidyterra,scale,scale_colour_wiki_b,imports or depends
tidyterra,scale,scale_colour_wiki_c,imports or depends
tidyterra,scale,scale_colour_wiki_d,imports or depends
tidyterra,scale,scale_fill_coltab,imports or depends
tidyterra,scale,scale_fill_cross_blended_b,imports or depends
tidyterra,scale,scale_fill_cross_blended_c,imports or depends
tidyterra,scale,scale_fill_cross_blended_d,imports or depends
tidyterra,scale,scale_fill_cross_blended_tint_b,imports or depends
tidyterra,scale,scale_fill_cross_blended_tint_c,imports or depends
tidyterra,scale,scale_fill_cross_blended_tint_d,imports or depends
tidyterra,scale,scale_fill_grass_b,imports or depends
tidyterra,scale,scale_fill_grass_c,imports or depends
tidyterra,scale,scale_fill_grass_d,imports or depends
tidyterra,scale,scale_fill_hypso_b,imports or depends
tidyterra,scale,scale_fill_hypso_c,imports or depends
tidyterra,scale,scale_fill_hypso_d,imports or depends
tidyterra,scale,scale_fill_hypso_tint_b,imports or depends
tidyterra,scale,scale_fill_hypso_tint_c,imports or depends
tidyterra,scale,scale_fill_hypso_tint_d,imports or depends
tidyterra,scale,scale_fill_princess_b,imports or depends
tidyterra,scale,scale_fill_princess_c,imports or depends
tidyterra,scale,scale_fill_princess_d,imports or depends
tidyterra,scale,scale_fill_terrain_b,imports or depends
tidyterra,scale,scale_fill_terrain_c,imports or depends
tidyterra,scale,scale_fill_terrain_d,imports or depends
tidyterra,scale,scale_fill_whitebox_b,imports or depends
tidyterra,scale,scale_fill_whitebox_c,imports or depends
tidyterra,scale,scale_fill_whitebox_d,imports or depends
tidyterra,scale,scale_fill_wiki_b,imports or depends
tidyterra,scale,scale_fill_wiki_c,imports or depends
tidyterra,scale,scale_fill_wiki_d,imports or depends
tidyusmacro,scale,scale_color_esp,imports or depends
tidyusmacro,scale,scale_colour_esp,imports or depends
tidyusmacro,scale,scale_fill_esp,imports or depends
tidyusmacro,theme,theme_esp,imports or depends
timeplyr,scale,scale_x_year_month,imports or depends
timeplyr,scale,scale_x_year_quarter,imports or depends
timeplyr,scale,scale_y_year_month,imports or depends
timeplyr,scale,scale_y_year_quarter,imports or depends
tintin,scale,scale_colour_tintin_c,imports or depends
tintin,scale,scale_colour_tintin_d,imports or depends
tintin,scale,scale_fill_tintin_c,imports or depends
tintin,scale,scale_fill_tintin_d,imports or depends
tinythemes,theme,theme_ipsum_rc,imports or depends
toscca,scale,scale_rm,imports or depends
TransProR,stat,stat_xspline,imports or depends
TransProR,facet,facet_density_foldchange,imports or depends
traumar,stat,stat_sig,imports or depends
traumar,theme,theme_cleaner,imports or depends
treeheatr,scale,scale_norm,imports or depends
treemapify,geom,geom_treemap,imports or depends
treemapify,geom,geom_treemap_subgroup2_border,imports or depends
treemapify,geom,geom_treemap_subgroup2_text,imports or depends
treemapify,geom,geom_treemap_subgroup3_border,imports or depends
treemapify,geom,geom_treemap_subgroup3_text,imports or depends
treemapify,geom,geom_treemap_subgroup_border,imports or depends
treemapify,geom,geom_treemap_subgroup_text,imports or depends
treemapify,geom,geom_treemap_text,imports or depends
trekcolors,scale,scale_color_lcars,imports or depends
trekcolors,scale,scale_color_lcars1,imports or depends
trekcolors,scale,scale_color_lcars2,imports or depends
trekcolors,scale,scale_color_trek,imports or depends
trekcolors,scale,scale_fill_lcars,imports or depends
trekcolors,scale,scale_fill_lcars1,imports or depends
trekcolors,scale,scale_fill_lcars2,imports or depends
trekcolors,scale,scale_fill_trek,imports or depends
trelliscopejs,facet,facet_trelliscope,imports or depends
tune,coord,coord_obs_pred,imports or depends
ubair,scale,scale_data,imports or depends
unhcrthemes,scale,scale_color_unhcr_b,imports or depends
unhcrthemes,scale,scale_color_unhcr_c,imports or depends
unhcrthemes,scale,scale_color_unhcr_d,imports or depends
unhcrthemes,scale,scale_colour_unhcr_b,imports or depends
unhcrthemes,scale,scale_colour_unhcr_c,imports or depends
unhcrthemes,scale,scale_colour_unhcr_d,imports or depends
unhcrthemes,scale,scale_fill_unhcr_b,imports or depends
unhcrthemes,scale,scale_fill_unhcr_c,imports or depends
